state,year,block,plot,term_trmt,herb_trmt,date,wap,species_code,seq_ct_1,seq_ct_2,seq_quad_area_1,seq_quad_area_2,seq_qt_3,seq_quad_3,latin_name,Count_per1m_1,Count_per1m_2,Count_per1m_3,plotID
MO,2019,3,310,NA,NA,8/21/2019,12,XANST,1,0,0.5,0.5,NA,NA,Xanthium strumarium,2,0,NA,O93NANA
MO,2019,3,314,NA,NA,8/21/2019,12,XANST,0,1,0.5,0.5,NA,NA,Xanthium strumarium,0,2,NA,O93NANA
MO,2019,3,315,NA,NA,8/21/2019,12,XANST,1,0,0.5,0.5,NA,NA,Xanthium strumarium,2,0,NA,O93NANA
MO,2019,3,318,NA,NA,8/21/2019,12,XANST,1,1,0.5,0.5,NA,NA,Xanthium strumarium,2,2,NA,O93NANA
MO,2020,1,101,Late,Sequential,6/8/2020,2,AMATA,0,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,0,0,NA,O01LQ
MO,2020,1,102,Late,Weedy,6/8/2020,2,AMATA,76,7,0.5,0.5,NA,NA,Amaranthus tuberculatus,152,14,NA,O01LW
MO,2020,1,103,Late,Standard,6/8/2020,2,AMATA,18,3,0.5,0.5,NA,NA,Amaranthus tuberculatus,36,6,NA,O01LR
MO,2020,1,104,Early,Weedy,6/8/2020,2,AMATA,33,11,0.5,0.5,NA,NA,Amaranthus tuberculatus,66,22,NA,O01EW
MO,2020,1,105,Early,Sequential,6/8/2020,2,AMATA,0,2,0.5,0.5,NA,NA,Amaranthus tuberculatus,0,4,NA,O01EQ
MO,2020,1,106,Early,Standard,6/8/2020,2,AMATA,37,20,0.5,0.5,NA,NA,Amaranthus tuberculatus,74,40,NA,O01ER
MO,2020,1,107,Mid,Sequential,6/8/2020,2,AMATA,0,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,0,0,NA,O01MQ
MO,2020,1,108,Mid,Standard,6/8/2020,2,AMATA,61,27,0.5,0.5,NA,NA,Amaranthus tuberculatus,122,54,NA,O01MR
MO,2020,1,109,Mid,Weedy,6/8/2020,2,AMATA,14,7,0.5,0.5,NA,NA,Amaranthus tuberculatus,28,14,NA,O01MW
MO,2020,1,116,No cover  ,Sequential,6/8/2020,2,AMATA,5,5,0.5,0.5,NA,NA,Amaranthus tuberculatus,10,10,NA,O01N  Q
MO,2020,1,117,No cover  ,Standard,6/8/2020,2,AMATA,68,23,0.5,0.5,NA,NA,Amaranthus tuberculatus,136,46,NA,O01N  R
MO,2020,1,118,No cover  ,Weedy,6/8/2020,2,AMATA,42,14,0.5,0.5,NA,NA,Amaranthus tuberculatus,84,28,NA,O01N  W
MO,2020,2,201,Mid,Sequential,6/8/2020,2,AMATA,2,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,4,0,NA,O02MQ
MO,2020,2,202,Mid,Weedy,6/8/2020,2,AMATA,77,30,0.5,0.5,NA,NA,Amaranthus tuberculatus,154,60,NA,O02MW
MO,2020,2,203,Mid,Standard,6/8/2020,2,AMATA,96,11,0.5,0.5,NA,NA,Amaranthus tuberculatus,192,22,NA,O02MR
MO,2020,2,204,Early,Sequential,6/8/2020,2,AMATA,3,1,0.5,0.5,NA,NA,Amaranthus tuberculatus,6,2,NA,O02EQ
MO,2020,2,205,Early,Standard,6/8/2020,2,AMATA,16,13,0.5,0.5,NA,NA,Amaranthus tuberculatus,32,26,NA,O02ER
MO,2020,2,206,Early,Weedy,6/8/2020,2,AMATA,32,7,0.5,0.5,NA,NA,Amaranthus tuberculatus,64,14,NA,O02EW
MO,2020,2,207,Late,Sequential,6/8/2020,2,AMATA,0,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,0,0,NA,O02LQ
MO,2020,2,208,Late,Standard,6/8/2020,2,AMATA,12,7,0.5,0.5,NA,NA,Amaranthus tuberculatus,24,14,NA,O02LR
MO,2020,2,209,Late,Weedy,6/8/2020,2,AMATA,9,2,0.5,0.5,NA,NA,Amaranthus tuberculatus,18,4,NA,O02LW
MO,2020,2,210,No cover  ,Sequential,6/8/2020,2,AMATA,0,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,0,0,NA,O02NQ
MO,2020,2,211,No cover  ,Standard,6/8/2020,2,AMATA,32,2,0.5,0.5,NA,NA,Amaranthus tuberculatus,64,4,NA,O02NR
MO,2020,2,212,No cover  ,Weedy,6/8/2020,2,AMATA,71,5,0.5,0.5,NA,NA,Amaranthus tuberculatus,142,10,NA,O02NW
MO,2020,3,301,No cover  ,Standard,6/8/2020,2,AMATA,16,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,32,0,NA,O03NR
MO,2020,3,302,No cover  ,Sequential,6/8/2020,2,AMATA,0,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,0,0,NA,O03NQ
MO,2020,3,303,No cover  ,Weedy,6/8/2020,2,AMATA,60,11,0.5,0.5,NA,NA,Amaranthus tuberculatus,120,22,NA,O03NW
MO,2020,3,310,Early,Sequential,6/8/2020,2,AMATA,4,1,0.5,0.5,NA,NA,Amaranthus tuberculatus,8,2,NA,O03EQ
MO,2020,3,311,Early,Weedy,6/8/2020,2,AMATA,66,13,0.5,0.5,NA,NA,Amaranthus tuberculatus,132,26,NA,O03EW
MO,2020,3,312,Early,Standard,6/8/2020,2,AMATA,48,19,0.5,0.5,NA,NA,Amaranthus tuberculatus,96,38,NA,O03ER
MO,2020,3,313,Mid,Standard,6/8/2020,2,AMATA,60,12,0.5,0.5,NA,NA,Amaranthus tuberculatus,120,24,NA,O03MR
MO,2020,3,314,Mid,Weedy,6/8/2020,2,AMATA,44,6,0.5,0.5,NA,NA,Amaranthus tuberculatus,88,12,NA,O03MW
MO,2020,3,315,Mid,Sequential,6/8/2020,2,AMATA,0,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,0,0,NA,O03MQ
MO,2020,3,316,Late,Standard,6/8/2020,2,AMATA,46,4,0.5,0.5,NA,NA,Amaranthus tuberculatus,92,8,NA,O03LR
MO,2020,3,317,Late,Sequential,6/8/2020,2,AMATA,0,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,0,0,NA,O03LQ
MO,2020,3,318,Late,Weedy,6/8/2020,2,AMATA,41,1,0.5,0.5,NA,NA,Amaranthus tuberculatus,82,2,NA,O03LW
MO,2020,4,407,No cover  ,Weedy,6/8/2020,2,AMATA,28,4,0.5,0.5,NA,NA,Amaranthus tuberculatus,56,8,NA,O04N  W
MO,2020,4,408,No cover  ,Sequential,6/8/2020,2,AMATA,14,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,28,0,NA,O04NQ
MO,2020,4,409,No cover  ,Standard,6/8/2020,2,AMATA,20,2,0.5,0.5,NA,NA,Amaranthus tuberculatus,40,4,NA,O04NR
MO,2020,4,410,Late,Standard,6/8/2020,2,AMATA,2,12,0.5,0.5,NA,NA,Amaranthus tuberculatus,4,24,NA,O04LR
MO,2020,4,411,Late,Sequential,6/8/2020,2,AMATA,0,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,0,0,NA,O04LQ
MO,2020,4,412,Late,Weedy,6/8/2020,2,AMATA,12,8,0.5,0.5,NA,NA,Amaranthus tuberculatus,24,16,NA,O04LW
MO,2020,4,413,Mid,Weedy,6/8/2020,2,AMATA,32,4,0.5,0.5,NA,NA,Amaranthus tuberculatus,64,8,NA,O04MW
MO,2020,4,414,Mid,Standard,6/8/2020,2,AMATA,147,7,0.5,0.5,NA,NA,Amaranthus tuberculatus,294,14,NA,O04MR
MO,2020,4,415,Mid,Sequential,6/8/2020,2,AMATA,0,2,0.5,0.5,NA,NA,Amaranthus tuberculatus,0,4,NA,O04MQ
MO,2020,4,416,Early,Sequential,6/8/2020,2,AMATA,21,9,0.5,0.5,NA,NA,Amaranthus tuberculatus,42,18,NA,O04EQ
MO,2020,4,417,Early,Weedy,6/8/2020,2,AMATA,48,24,0.5,0.5,NA,NA,Amaranthus tuberculatus,96,48,NA,O04EW
MO,2020,4,418,Early,Standard,6/8/2020,2,AMATA,65,12,0.5,0.5,NA,NA,Amaranthus tuberculatus,130,24,NA,O04ER
MO,2020,1,101,Late,Sequential,6/8/2020,2,grass,0,0,0.5,0.5,NA,NA,grass,0,0,NA,O01LQ
MO,2020,1,102,Late,Weedy,6/8/2020,2,grass,26,7,0.5,0.5,NA,NA,grass,52,14,NA,O01LW
MO,2020,1,103,Late,Standard,6/8/2020,2,grass,76,34,0.5,0.5,NA,NA,grass,152,68,NA,O01LR
MO,2020,1,104,Early,Weedy,6/8/2020,2,grass,57,25,0.5,0.5,NA,NA,grass,114,50,NA,O01EW
MO,2020,1,105,Early,Sequential,6/8/2020,2,grass,16,11,0.5,0.5,NA,NA,grass,32,22,NA,O01EQ
MO,2020,1,106,Early,Standard,6/8/2020,2,grass,74,21,0.5,0.5,NA,NA,grass,148,42,NA,O01ER
MO,2020,1,107,Mid,Sequential,6/8/2020,2,grass,11,5,0.5,0.5,NA,NA,grass,22,10,NA,O01MQ
MO,2020,1,108,Mid,Standard,6/8/2020,2,grass,67,13,0.5,0.5,NA,NA,grass,134,26,NA,O01MR
MO,2020,1,109,Mid,Weedy,6/8/2020,2,grass,113,18,0.5,0.5,NA,NA,grass,226,36,NA,O01MW
MO,2020,1,116,No cover  ,Sequential,6/8/2020,2,grass,70,72,0.5,0.5,NA,NA,grass,140,144,NA,O01N  Q
MO,2020,1,117,No cover  ,Standard,6/8/2020,2,grass,91,99,0.5,0.5,NA,NA,grass,182,198,NA,O01N  R
MO,2020,1,118,No cover  ,Weedy,6/8/2020,2,grass,128,158,0.5,0.5,NA,NA,grass,256,316,NA,O01N  W
MO,2020,2,201,Mid,Sequential,6/8/2020,2,grass,35,15,0.5,0.5,NA,NA,grass,70,30,NA,O02MQ
MO,2020,2,202,Mid,Weedy,6/8/2020,2,grass,80,100,0.5,0.5,NA,NA,grass,160,200,NA,O02MW
MO,2020,2,203,Mid,Standard,6/8/2020,2,grass,44,24,0.5,0.5,NA,NA,grass,88,48,NA,O02MR
MO,2020,2,204,Early,Sequential,6/8/2020,2,grass,27,25,0.5,0.5,NA,NA,grass,54,50,NA,O02EQ
MO,2020,2,205,Early,Standard,6/8/2020,2,grass,36,36,0.5,0.5,NA,NA,grass,72,72,NA,O02ER
MO,2020,2,206,Early,Weedy,6/8/2020,2,grass,57,60,0.5,0.5,NA,NA,grass,114,120,NA,O02EW
MO,2020,2,207,Late,Sequential,6/8/2020,2,grass,0,0,0.5,0.5,NA,NA,grass,0,0,NA,O02LQ
MO,2020,2,208,Late,Standard,6/8/2020,2,grass,16,12,0.5,0.5,NA,NA,grass,32,24,NA,O02LR
MO,2020,2,209,Late,Weedy,6/8/2020,2,grass,18,5,0.5,0.5,NA,NA,grass,36,10,NA,O02LW
MO,2020,2,210,No cover  ,Sequential,6/8/2020,2,grass,28,72,0.5,0.5,NA,NA,grass,56,144,NA,O02NQ
MO,2020,2,211,No cover  ,Standard,6/8/2020,2,grass,128,84,0.5,0.5,NA,NA,grass,256,168,NA,O02NR
MO,2020,2,212,No cover  ,Weedy,6/8/2020,2,grass,192,104,0.5,0.5,NA,NA,grass,384,208,NA,O02NW
MO,2020,3,301,No cover  ,Standard,6/8/2020,2,grass,104,60,0.5,0.5,NA,NA,grass,208,120,NA,O03NR
MO,2020,3,302,No cover  ,Sequential,6/8/2020,2,grass,24,60,0.5,0.5,NA,NA,grass,48,120,NA,O03NQ
MO,2020,3,303,No cover  ,Weedy,6/8/2020,2,grass,44,0,0.5,0.5,NA,NA,grass,88,0,NA,O03NW
MO,2020,3,310,Early,Sequential,6/8/2020,2,grass,47,40,0.5,0.5,NA,NA,grass,94,80,NA,O03EQ
MO,2020,3,311,Early,Weedy,6/8/2020,2,grass,28,32,0.5,0.5,NA,NA,grass,56,64,NA,O03EW
MO,2020,3,312,Early,Standard,6/8/2020,2,grass,120,64,0.5,0.5,NA,NA,grass,240,128,NA,O03ER
MO,2020,3,313,Mid,Standard,6/8/2020,2,grass,36,12,0.5,0.5,NA,NA,grass,72,24,NA,O03MR
MO,2020,3,314,Mid,Weedy,6/8/2020,2,grass,96,49,0.5,0.5,NA,NA,grass,192,98,NA,O03MW
MO,2020,3,315,Mid,Sequential,6/8/2020,2,grass,3,6,0.5,0.5,NA,NA,grass,6,12,NA,O03MQ
MO,2020,3,316,Late,Standard,6/8/2020,2,grass,71,68,0.5,0.5,NA,NA,grass,142,136,NA,O03LR
MO,2020,3,317,Late,Sequential,6/8/2020,2,grass,6,2,0.5,0.5,NA,NA,grass,12,4,NA,O03LQ
MO,2020,3,318,Late,Weedy,6/8/2020,2,grass,48,65,0.5,0.5,NA,NA,grass,96,130,NA,O03LW
MO,2020,4,407,No cover  ,Weedy,6/8/2020,2,grass,43,6,0.5,0.5,NA,NA,grass,86,12,NA,O04N  W
MO,2020,4,408,No cover  ,Sequential,6/8/2020,2,grass,20,2,0.5,0.5,NA,NA,grass,40,4,NA,O04NQ
MO,2020,4,409,No cover  ,Standard,6/8/2020,2,grass,32,30,0.5,0.5,NA,NA,grass,64,60,NA,O04NR
MO,2020,4,410,Late,Standard,6/8/2020,2,grass,64,64,0.5,0.5,NA,NA,grass,128,128,NA,O04LR
MO,2020,4,411,Late,Sequential,6/8/2020,2,grass,0,0,0.5,0.5,NA,NA,grass,0,0,NA,O04LQ
MO,2020,4,412,Late,Weedy,6/8/2020,2,grass,50,12,0.5,0.5,NA,NA,grass,100,24,NA,O04LW
MO,2020,4,413,Mid,Weedy,6/8/2020,2,grass,160,52,0.5,0.5,NA,NA,grass,320,104,NA,O04MW
MO,2020,4,414,Mid,Standard,6/8/2020,2,grass,19,36,0.5,0.5,NA,NA,grass,38,72,NA,O04MR
MO,2020,4,415,Mid,Sequential,6/8/2020,2,grass,3,0,0.5,0.5,NA,NA,grass,6,0,NA,O04MQ
MO,2020,4,416,Early,Sequential,6/8/2020,2,grass,34,20,0.5,0.5,NA,NA,grass,68,40,NA,O04EQ
MO,2020,4,417,Early,Weedy,6/8/2020,2,grass,108,15,0.5,0.5,NA,NA,grass,216,30,NA,O04EW
MO,2020,4,418,Early,Standard,6/8/2020,2,grass,42,36,0.5,0.5,NA,NA,grass,84,72,NA,O04ER
MO,2020,1,101,Late,Sequential,6/8/2020,2,SIDSP,0,0,0.5,0.5,NA,NA,Sida spinosa,0,0,NA,O01LQ
MO,2020,1,102,Late,Weedy,6/8/2020,2,SIDSP,47,42,0.5,0.5,NA,NA,Sida spinosa,94,84,NA,O01LW
MO,2020,1,103,Late,Standard,6/8/2020,2,SIDSP,0,1,0.5,0.5,NA,NA,Sida spinosa,0,2,NA,O01LR
MO,2020,1,104,Early,Weedy,6/8/2020,2,SIDSP,27,14,0.5,0.5,NA,NA,Sida spinosa,54,28,NA,O01EW
MO,2020,1,105,Early,Sequential,6/8/2020,2,SIDSP,2,0,0.5,0.5,NA,NA,Sida spinosa,4,0,NA,O01EQ
MO,2020,1,106,Early,Standard,6/8/2020,2,SIDSP,49,36,0.5,0.5,NA,NA,Sida spinosa,98,72,NA,O01ER
MO,2020,1,107,Mid,Sequential,6/8/2020,2,SIDSP,0,0,0.5,0.5,NA,NA,Sida spinosa,0,0,NA,O01MQ
MO,2020,1,108,Mid,Standard,6/8/2020,2,SIDSP,35,10,0.5,0.5,NA,NA,Sida spinosa,70,20,NA,O01MR
MO,2020,1,109,Mid,Weedy,6/8/2020,2,SIDSP,97,121,0.5,0.5,NA,NA,Sida spinosa,194,242,NA,O01MW
MO,2020,1,116,No cover  ,Sequential,6/8/2020,2,SIDSP,0,0,0.5,0.5,NA,NA,Sida spinosa,0,0,NA,O01N  Q
MO,2020,1,117,No cover  ,Standard,6/8/2020,2,SIDSP,2,2,0.5,0.5,NA,NA,Sida spinosa,4,4,NA,O01N  R
MO,2020,1,118,No cover  ,Weedy,6/8/2020,2,SIDSP,6,0,0.5,0.5,NA,NA,Sida spinosa,12,0,NA,O01N  W
MO,2020,2,201,Mid,Sequential,6/8/2020,2,SIDSP,13,0,0.5,0.5,NA,NA,Sida spinosa,26,0,NA,O02MQ
MO,2020,2,202,Mid,Weedy,6/8/2020,2,SIDSP,16,7,0.5,0.5,NA,NA,Sida spinosa,32,14,NA,O02MW
MO,2020,2,203,Mid,Standard,6/8/2020,2,SIDSP,60,17,0.5,0.5,NA,NA,Sida spinosa,120,34,NA,O02MR
MO,2020,2,204,Early,Sequential,6/8/2020,2,SIDSP,0,1,0.5,0.5,NA,NA,Sida spinosa,0,2,NA,O02EQ
MO,2020,2,205,Early,Standard,6/8/2020,2,SIDSP,40,35,0.5,0.5,NA,NA,Sida spinosa,80,70,NA,O02ER
MO,2020,2,206,Early,Weedy,6/8/2020,2,SIDSP,106,45,0.5,0.5,NA,NA,Sida spinosa,212,90,NA,O02EW
MO,2020,2,207,Late,Sequential,6/8/2020,2,SIDSP,7,0,0.5,0.5,NA,NA,Sida spinosa,14,0,NA,O02LQ
MO,2020,2,208,Late,Standard,6/8/2020,2,SIDSP,35,9,0.5,0.5,NA,NA,Sida spinosa,70,18,NA,O02LR
MO,2020,2,209,Late,Weedy,6/8/2020,2,SIDSP,17,0,0.5,0.5,NA,NA,Sida spinosa,34,0,NA,O02LW
MO,2020,2,210,No cover  ,Sequential,6/8/2020,2,SIDSP,0,0,0.5,0.5,NA,NA,Sida spinosa,0,0,NA,O02NQ
MO,2020,2,211,No cover  ,Standard,6/8/2020,2,SIDSP,84,80,0.5,0.5,NA,NA,Sida spinosa,168,160,NA,O02NR
MO,2020,2,212,No cover  ,Weedy,6/8/2020,2,SIDSP,56,40,0.5,0.5,NA,NA,Sida spinosa,112,80,NA,O02NW
MO,2020,3,301,No cover  ,Standard,6/8/2020,2,SIDSP,48,9,0.5,0.5,NA,NA,Sida spinosa,96,18,NA,O03NR
MO,2020,3,302,No cover  ,Sequential,6/8/2020,2,SIDSP,0,0,0.5,0.5,NA,NA,Sida spinosa,0,0,NA,O03NQ
MO,2020,3,303,No cover  ,Weedy,6/8/2020,2,SIDSP,84,56,0.5,0.5,NA,NA,Sida spinosa,168,112,NA,O03NW
MO,2020,3,310,Early,Sequential,6/8/2020,2,SIDSP,0,0,0.5,0.5,NA,NA,Sida spinosa,0,0,NA,O03EQ
MO,2020,3,311,Early,Weedy,6/8/2020,2,SIDSP,96,48,0.5,0.5,NA,NA,Sida spinosa,192,96,NA,O03EW
MO,2020,3,312,Early,Standard,6/8/2020,2,SIDSP,12,8,0.5,0.5,NA,NA,Sida spinosa,24,16,NA,O03ER
MO,2020,3,313,Mid,Standard,6/8/2020,2,SIDSP,43,73,0.5,0.5,NA,NA,Sida spinosa,86,146,NA,O03MR
MO,2020,3,314,Mid,Weedy,6/8/2020,2,SIDSP,20,13,0.5,0.5,NA,NA,Sida spinosa,40,26,NA,O03MW
MO,2020,3,315,Mid,Sequential,6/8/2020,2,SIDSP,0,0,0.5,0.5,NA,NA,Sida spinosa,0,0,NA,O03MQ
MO,2020,3,316,Late,Standard,6/8/2020,2,SIDSP,3,2,0.5,0.5,NA,NA,Sida spinosa,6,4,NA,O03LR
MO,2020,3,317,Late,Sequential,6/8/2020,2,SIDSP,0,0,0.5,0.5,NA,NA,Sida spinosa,0,0,NA,O03LQ
MO,2020,3,318,Late,Weedy,6/8/2020,2,SIDSP,0,2,0.5,0.5,NA,NA,Sida spinosa,0,4,NA,O03LW
MO,2020,4,407,No cover  ,Weedy,6/8/2020,2,SIDSP,38,38,0.5,0.5,NA,NA,Sida spinosa,76,76,NA,O04N  W
MO,2020,4,408,No cover  ,Sequential,6/8/2020,2,SIDSP,2,0,0.5,0.5,NA,NA,Sida spinosa,4,0,NA,O04NQ
MO,2020,4,409,No cover  ,Standard,6/8/2020,2,SIDSP,72,10,0.5,0.5,NA,NA,Sida spinosa,144,20,NA,O04NR
MO,2020,4,410,Late,Standard,6/8/2020,2,SIDSP,31,36,0.5,0.5,NA,NA,Sida spinosa,62,72,NA,O04LR
MO,2020,4,411,Late,Sequential,6/8/2020,2,SIDSP,0,0,0.5,0.5,NA,NA,Sida spinosa,0,0,NA,O04LQ
MO,2020,4,412,Late,Weedy,6/8/2020,2,SIDSP,56,24,0.5,0.5,NA,NA,Sida spinosa,112,48,NA,O04LW
MO,2020,4,413,Mid,Weedy,6/8/2020,2,SIDSP,37,48,0.5,0.5,NA,NA,Sida spinosa,74,96,NA,O04MW
MO,2020,4,414,Mid,Standard,6/8/2020,2,SIDSP,11,28,0.5,0.5,NA,NA,Sida spinosa,22,56,NA,O04MR
MO,2020,4,415,Mid,Sequential,6/8/2020,2,SIDSP,0,0,0.5,0.5,NA,NA,Sida spinosa,0,0,NA,O04MQ
MO,2020,4,416,Early,Sequential,6/8/2020,2,SIDSP,0,2,0.5,0.5,NA,NA,Sida spinosa,0,4,NA,O04EQ
MO,2020,4,417,Early,Weedy,6/8/2020,2,SIDSP,2,12,0.5,0.5,NA,NA,Sida spinosa,4,24,NA,O04EW
MO,2020,4,418,Early,Standard,6/8/2020,2,SIDSP,12,16,0.5,0.5,NA,NA,Sida spinosa,24,32,NA,O04ER
MO,2020,1,101,Late,Sequential,6/22/2020,4,AMATA,0,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,0,0,NA,O01LQ
MO,2020,1,102,Late,Weedy,6/22/2020,4,AMATA,39,17,0.5,0.5,NA,NA,Amaranthus tuberculatus,78,34,NA,O01LW
MO,2020,1,103,Late,Standard,6/22/2020,4,AMATA,5,51,0.5,0.5,NA,NA,Amaranthus tuberculatus,10,102,NA,O01LR
MO,2020,1,104,Early,Weedy,6/22/2020,4,AMATA,16,4,0.5,0.5,NA,NA,Amaranthus tuberculatus,32,8,NA,O01EW
MO,2020,1,105,Early,Sequential,6/22/2020,4,AMATA,61,74,0.5,0.5,NA,NA,Amaranthus tuberculatus,122,148,NA,O01EQ
MO,2020,1,107,Mid,Sequential,6/22/2020,4,AMATA,27,37,0.5,0.5,NA,NA,Amaranthus tuberculatus,54,74,NA,O01MQ
MO,2020,1,108,Mid,Standard,6/22/2020,4,AMATA,21,44,0.5,0.5,NA,NA,Amaranthus tuberculatus,42,88,NA,O01MR
MO,2020,1,109,Mid,Weedy,6/22/2020,4,AMATA,0,7,0.5,0.5,NA,NA,Amaranthus tuberculatus,0,14,NA,O01MW
MO,2020,1,117,No cover  ,Standard,6/22/2020,4,AMATA,31,99,0.5,0.5,NA,NA,Amaranthus tuberculatus,62,198,NA,O01N  R
MO,2020,1,118,No cover  ,Weedy,6/22/2020,4,AMATA,19,12,0.5,0.5,NA,NA,Amaranthus tuberculatus,38,24,NA,O01N  W
MO,2020,2,202,Mid,Weedy,6/22/2020,4,AMATA,56,3,0.5,0.5,NA,NA,Amaranthus tuberculatus,112,6,NA,O02MW
MO,2020,2,203,Mid,Standard,6/22/2020,4,AMATA,55,16,0.5,0.5,NA,NA,Amaranthus tuberculatus,110,32,NA,O02MR
MO,2020,2,205,Early,Standard,6/22/2020,4,AMATA,19,21,0.5,0.5,NA,NA,Amaranthus tuberculatus,38,42,NA,O02ER
MO,2020,2,206,Early,Weedy,6/22/2020,4,AMATA,19,21,0.5,0.5,NA,NA,Amaranthus tuberculatus,38,42,NA,O02EW
MO,2020,2,209,Late,Weedy,6/22/2020,4,AMATA,26,9,0.5,0.5,NA,NA,Amaranthus tuberculatus,52,18,NA,O02LW
MO,2020,2,211,No cover  ,Standard,6/22/2020,4,AMATA,30,4,0.5,0.5,NA,NA,Amaranthus tuberculatus,60,8,NA,O02NR
MO,2020,2,212,No cover  ,Weedy,6/22/2020,4,AMATA,9,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,18,0,NA,O02NW
MO,2020,3,301,No cover  ,Standard,6/22/2020,4,AMATA,12,3,0.5,0.5,NA,NA,Amaranthus tuberculatus,24,6,NA,O03NR
MO,2020,3,303,No cover  ,Weedy,6/22/2020,4,AMATA,49,22,0.5,0.5,NA,NA,Amaranthus tuberculatus,98,44,NA,O03NW
MO,2020,3,311,Early,Weedy,6/22/2020,4,AMATA,43,44,0.5,0.5,NA,NA,Amaranthus tuberculatus,86,88,NA,O03EW
MO,2020,3,312,Early,Standard,6/22/2020,4,AMATA,77,5,0.5,0.5,NA,NA,Amaranthus tuberculatus,154,10,NA,O03ER
MO,2020,3,313,Mid,Standard,6/22/2020,4,AMATA,96,16,0.5,0.5,NA,NA,Amaranthus tuberculatus,192,32,NA,O03MR
MO,2020,3,314,Mid,Weedy,6/22/2020,4,AMATA,34,34,0.5,0.5,NA,NA,Amaranthus tuberculatus,68,68,NA,O03MW
MO,2020,3,316,Late,Standard,6/22/2020,4,AMATA,14,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,28,0,NA,O03LR
MO,2020,3,318,Late,Weedy,6/22/2020,4,AMATA,40,13,0.5,0.5,NA,NA,Amaranthus tuberculatus,80,26,NA,O03LW
MO,2020,4,407,No cover  ,Weedy,6/22/2020,4,AMATA,11,16,0.5,0.5,NA,NA,Amaranthus tuberculatus,22,32,NA,O04N  W
MO,2020,4,409,No cover  ,Standard,6/22/2020,4,AMATA,30,38,0.5,0.5,NA,NA,Amaranthus tuberculatus,60,76,NA,O04NR
MO,2020,4,410,Late,Standard,6/22/2020,4,AMATA,5,7,0.5,0.5,NA,NA,Amaranthus tuberculatus,10,14,NA,O04LR
MO,2020,4,412,Late,Weedy,6/22/2020,4,AMATA,12,0,0.5,0.5,NA,NA,Amaranthus tuberculatus,24,0,NA,O04LW
MO,2020,4,413,Mid,Weedy,6/22/2020,4,AMATA,41,2,0.5,0.5,NA,NA,Amaranthus tuberculatus,82,4,NA,O04MW
MO,2020,4,414,Mid,Standard,6/22/2020,4,AMATA,52,56,0.5,0.5,NA,NA,Amaranthus tuberculatus,104,112,NA,O04MR
MO,2020,4,417,Early,Weedy,6/22/2020,4,AMATA,29,13,0.5,0.5,NA,NA,Amaranthus tuberculatus,58,26,NA,O04EW
MO,2020,4,418,Early,Standard,6/22/2020,4,AMATA,64,27,0.5,0.5,NA,NA,Amaranthus tuberculatus,128,54,NA,O04ER
MO,2020,1,104,Early,Weedy,6/22/2020,4,AMBEL,1,2,0.5,0.5,NA,NA,Ambrosia artemisiifolia,2,4,NA,O01EW
MO,2020,1,108,Mid,Standard,6/22/2020,4,AMBEL,1,0,0.5,0.5,NA,NA,Ambrosia artemisiifolia,2,0,NA,O01MR
MO,2020,2,202,Mid,Weedy,6/22/2020,4,AMBEL,0,3,0.5,0.5,NA,NA,Ambrosia artemisiifolia,0,6,NA,O02MW
MO,2020,2,206,Early,Weedy,6/22/2020,4,AMBEL,0,39,0.5,0.5,NA,NA,Ambrosia artemisiifolia,0,78,NA,O02EW
MO,2020,1,102,Late,Weedy,6/22/2020,4,DIGSA,17,3,0.5,0.5,NA,NA,Digitaria sanguinalis,34,6,NA,O01LW
MO,2020,1,104,Early,Weedy,6/22/2020,4,DIGSA,11,0,0.5,0.5,NA,NA,Digitaria sanguinalis,22,0,NA,O01EW
MO,2020,1,108,Mid,Standard,6/22/2020,4,DIGSA,3,0,0.5,0.5,NA,NA,Digitaria sanguinalis,6,0,NA,O01MR
MO,2020,1,109,Mid,Weedy,6/22/2020,4,DIGSA,3,0,0.5,0.5,NA,NA,Digitaria sanguinalis,6,0,NA,O01MW
MO,2020,1,118,No cover  ,Weedy,6/22/2020,4,DIGSA,0,8,0.5,0.5,NA,NA,Digitaria sanguinalis,0,16,NA,O01N  W
MO,2020,2,202,Mid,Weedy,6/22/2020,4,DIGSA,0,6,0.5,0.5,NA,NA,Digitaria sanguinalis,0,12,NA,O02MW
MO,2020,2,206,Early,Weedy,6/22/2020,4,DIGSA,2,14,0.5,0.5,NA,NA,Digitaria sanguinalis,4,28,NA,O02EW
